
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 5.200|o| 71.94| 74.66| 1.515| -0.072|  0.232|   1.1|  54.7|  49.0|  0.0|F2                      || 0.978| -53.844|
| 5.200|x| 70.10| 73.36| 1.498| -0.059|  0.099|   2.1|  53.7|  49.0|  0.0|F2                      ||-0.976|  38.611|
| 5.300|o| 72.04| 74.68| 1.521| -0.070|  0.230|   1.1|  54.8|  48.9|  0.0|F2                      || 0.978| -53.885|
| 5.300|x| 70.19| 73.40| 1.503| -0.059|  0.099|   2.1|  53.7|  49.0|  0.0|F2                      ||-0.976|  38.540|
| 5.400|o| 72.14| 74.70| 1.527| -0.068|  0.229|   1.1|  54.9|  48.9|  0.0|F2                      || 0.978| -53.925|
| 5.400|x| 70.28| 73.43| 1.508| -0.059|  0.099|   2.0|  53.8|  49.0|  0.0|F2                      ||-0.977|  38.476|
| 5.500|o| 72.24| 74.72| 1.533| -0.067|  0.227|   1.1|  54.9|  48.8|  0.0|F2                      || 0.979| -53.963|
| 5.500|x| 70.36| 73.47| 1.513| -0.059|  0.098|   2.0|  53.9|  49.0|  0.0|F2                      ||-0.977|  38.412|
| 5.600|o| 72.34| 74.74| 1.539| -0.065|  0.226|   1.1|  55.0|  48.7|  0.0|F2                      || 0.979| -53.999|
| 5.600|x| 70.45| 73.50| 1.518| -0.059|  0.098|   1.9|  54.0|  48.9|  0.0|F2                      ||-0.978|  38.351|
| 5.700|o| 72.45| 74.76| 1.545| -0.062|  0.224|   1.1|  55.1|  48.6|  0.0|F2                      || 0.980| -54.033|
| 5.700|x| 70.54| 73.53| 1.523| -0.059|  0.097|   1.9|  54.0|  48.9|  0.0|F2                      ||-0.978|  38.293|
| 5.800|o| 72.55| 74.77| 1.552| -0.060|  0.223|   1.1|  55.2|  48.6|  0.0|F2                      || 0.980| -54.066|
| 5.800|x| 70.64| 73.56| 1.528| -0.058|  0.095|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.979|  38.237|
| 5.900|o| 72.66| 74.79| 1.558| -0.057|  0.221|   1.1|  55.2|  48.5|  0.0|F2                      || 0.980| -54.097|
| 5.900|x| 70.73| 73.59| 1.533| -0.057|  0.094|   1.8|  54.2|  48.8|  0.0|F2                      ||-0.979|  38.184|
| 6.000|o| 72.77| 74.80| 1.564| -0.054|  0.220|   1.1|  55.3|  48.4|  0.0|F2                      || 0.981| -54.126|
| 6.000|x| 70.83| 73.62| 1.539| -0.057|  0.093|   1.8|  54.3|  48.8|  0.0|F2                      ||-0.979|  38.133|
| 6.100|o| 72.88| 74.82| 1.571| -0.051|  0.218|   1.1|  55.4|  48.3|  0.0|F2                      || 0.981| -54.153|
| 6.100|x| 70.92| 73.65| 1.544| -0.056|  0.091|   1.7|  54.3|  48.7|  0.0|F2                      ||-0.980|  38.085|
| 6.200|o| 72.99| 74.83| 1.578| -0.048|  0.216|   1.1|  55.5|  48.2|  0.0|F2                      || 0.981| -54.179|
| 6.200|x| 71.02| 73.67| 1.550| -0.054|  0.089|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.980|  38.039|
| 6.300|o| 73.11| 74.84| 1.584| -0.044|  0.215|   1.1|  55.6|  48.2|  0.0|F2                      || 0.982| -54.202|
| 6.300|x| 71.12| 73.70| 1.555| -0.053|  0.087|   1.7|  54.5|  48.7|  0.0|F2                      ||-0.980|  37.996|
| 6.400|o| 73.23| 74.85| 1.591| -0.040|  0.213|   1.1|  55.6|  48.1|  0.0|F2                      || 0.982| -54.224|
| 6.400|x| 71.22| 73.72| 1.561| -0.052|  0.085|   1.7|  54.5|  48.6|  0.0|F2                      ||-0.981|  37.955|
| 6.500|o| 73.34| 74.86| 1.598| -0.036|  0.211|   1.1|  55.7|  48.0|  0.0|F2                      || 0.982| -54.243|
| 6.500|x| 71.32| 73.74| 1.567| -0.050|  0.082|   1.6|  54.6|  48.5|  0.0|F2                      ||-0.981|  37.915|
| 6.600|o| 73.47| 74.87| 1.605| -0.032|  0.210|   1.1|  55.8|  47.9|  0.0|F2                      || 0.983| -54.262|
| 6.600|x| 71.42| 73.76| 1.573| -0.048|  0.080|   1.6|  54.7|  48.5|  0.0|F2                      ||-0.981|  37.879|
| 6.700|o| 73.59| 74.88| 1.612| -0.027|  0.208|   1.1|  55.9|  47.8|  0.0|F2                      || 0.983| -54.278|
| 6.700|x| 71.53| 73.78| 1.579| -0.046|  0.077|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.982|  37.845|
| 6.800|o| 73.71| 74.89| 1.619| -0.022|  0.206|   1.1|  56.0|  47.7|  0.0|F2                      || 0.983| -54.292|
| 6.800|x| 71.64| 73.79| 1.585| -0.044|  0.074|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.982|  37.813|
| 6.900|o| 73.84| 74.89| 1.627| -0.017|  0.204|   1.1|  56.1|  47.6|  0.0|F2                      || 0.983| -54.304|
| 6.900|x| 71.74| 73.81| 1.591| -0.041|  0.071|   1.6|  54.9|  48.3|  0.0|F2                      ||-0.982|  37.783|
| 7.000|o| 73.97| 74.90| 1.634| -0.011|  0.202|   1.1|  56.2|  47.5|  0.0|F2                      || 0.984| -54.314|
| 7.000|x| 71.85| 73.82| 1.598| -0.039|  0.068|   1.6|  55.0|  48.2|  0.0|F2                      ||-0.983|  37.756|
| 7.100|o| 74.10| 74.90| 1.642| -0.005|  0.201|   1.1|  56.2|  47.4|  0.0|F2                      || 0.984| -54.322|
| 7.100|x| 71.96| 73.84| 1.604| -0.036|  0.064|   1.6|  55.1|  48.2|  0.0|F2                      ||-0.983|  37.730|
| 7.200|o| 74.23| 74.91| 1.650|  0.001|  0.199|   1.1|  56.3|  47.3|  0.0|F2                      || 0.984| -54.328|
| 7.200|x| 72.07| 73.85| 1.610| -0.033|  0.061|   1.5|  55.2|  48.1|  0.0|F2                      ||-0.983|  37.707|
| 7.300|o| 74.37| 74.91| 1.658|  0.008|  0.197|   1.2|  56.4|  47.2|  0.0|F2                      || 0.984| -54.333|
| 7.300|x| 72.19| 73.86| 1.617| -0.029|  0.057|   1.5|  55.2|  48.0|  0.0|F2                      ||-0.983|  37.686|
| 7.400|o| 74.51| 74.91| 1.666|  0.015|  0.195|   1.2|  56.5|  47.1|  0.0|F2                      || 0.984| -54.335|
| 7.400|x| 72.30| 73.87| 1.624| -0.026|  0.053|   1.5|  55.3|  47.9|  0.0|F2                      ||-0.984|  37.668|
| 7.500|o| 74.65| 74.91| 1.674|  0.023|  0.193|   1.2|  56.6|  47.0|  0.0|F2                      || 0.985| -54.335|
| 7.500|x| 72.42| 73.88| 1.631| -0.022|  0.048|   1.5|  55.4|  47.9|  0.0|F2                      ||-0.984|  37.652|
| 7.600|o| 74.79| 74.91| 1.683|  0.031|  0.191|   1.2|  56.7|  46.9|  0.0|F2                      || 0.985| -54.333|
| 7.600|x| 72.54| 73.89| 1.638| -0.018|  0.044|   1.5|  55.5|  47.8|  0.0|F2                      ||-0.984|  37.638|
| 7.700|o| 74.94| 74.91| 1.692|  0.039|  0.190|   1.2|  56.8|  46.8|  0.0|F2                      || 0.985| -54.328|
| 7.700|x| 72.66| 73.89| 1.645| -0.013|  0.039|   1.5|  55.6|  47.7|  0.0|F2                      ||-0.984|  37.626|
| 7.800|o| 75.09| 74.90| 1.701|  0.048|  0.188|   1.2|  56.9|  46.6|  0.0|F2                      || 0.985| -54.321|
| 7.800|x| 72.78| 73.90| 1.652| -0.008|  0.034|   1.5|  55.6|  47.6|  0.0|F2                      ||-0.984|  37.617|
| 7.900|o| 75.24| 74.90| 1.710|  0.057|  0.186|   1.2|  57.1|  46.5|  0.0|F2                      || 0.985| -54.312|
| 7.900|x| 72.91| 73.90| 1.659| -0.003|  0.029|   1.5|  55.7|  47.5|  0.0|F2                      ||-0.985|  37.610|
| 8.000|o| 75.40| 74.89| 1.719|  0.067|  0.185|   1.2|  57.2|  46.4|  0.0|F2                      || 0.986| -54.301|
| 8.000|x| 73.03| 73.90| 1.667|  0.002|  0.024|   1.5|  55.8|  47.4|  0.0|F2                      ||-0.985|  37.606|
| 8.100|o| 75.56| 74.89| 1.729|  0.077|  0.183|   1.3|  57.3|  46.3|  0.0|F2                      || 0.986| -54.286|
| 8.100|x| 73.16| 73.91| 1.674|  0.008|  0.018|   1.5|  55.9|  47.4|  0.0|F2                      ||-0.985|  37.603|
| 8.200|o| 75.72| 74.88| 1.739|  0.088|  0.182|   1.3|  57.4|  46.1|  0.0|F2                      || 0.986| -54.269|
| 8.200|x| 73.29| 73.91| 1.682|  0.014|  0.012|   1.5|  56.0|  47.3|  0.0|F2                      ||-0.985|  37.603|
| 8.300|o| 75.89| 74.87| 1.750|  0.100|  0.180|   1.3|  57.5|  46.0|  0.0|F2                      || 0.986| -54.253|
| 8.300|x| 73.43| 73.90| 1.690|  0.020|  0.006|   1.5|  56.1|  47.2|  0.0|F2                      ||-0.985|  37.606|
| 8.400|o| 76.06| 74.86| 1.760|  0.112|  0.179|   1.3|  57.7|  45.8|  0.0|F2                      || 0.986| -54.228|
| 8.400|x| 73.56| 73.90| 1.699|  0.027| -0.000|   1.6|  56.2|  47.1|  0.0|F2                      ||-0.985|  37.611|
| 8.500|o| 76.24| 74.84| 1.772|  0.125|  0.178|   1.3|  57.8|  45.7|  0.0|F2                      || 0.986| -54.203|
| 8.500|x| 73.70| 73.90| 1.707|  0.034| -0.007|   1.6|  56.3|  47.0|  0.0|F2                      ||-0.986|  37.620|
| 8.600|o| 76.42| 74.83| 1.783|  0.138|  0.177|   1.4|  57.9|  45.5|  0.0|F2                      || 0.987| -54.175|
| 8.600|x| 73.84| 73.89| 1.716|  0.042| -0.014|   1.6|  56.4|  46.8|  0.0|F2                      ||-0.986|  37.630|
| 8.700|o| 76.61| 74.81| 1.795|  0.153|  0.177|   1.4|  58.1|  45.3|  0.0|F2                      || 0.987| -54.143|
| 8.700|x| 73.99| 73.88| 1.725|  0.050| -0.022|   1.6|  56.5|  46.7|  0.0|F2                      ||-0.986|  37.644|
| 8.800|o| 76.80| 74.80| 1.807|  0.168|  0.177|   1.4|  58.2|  45.2|  0.0|F2                      || 0.987| -54.108|
| 8.800|x| 74.14| 73.88| 1.734|  0.059| -0.030|   1.6|  56.6|  46.6|  0.0|F2                      ||-0.986|  37.660|
| 8.900|o| 76.99| 74.78| 1.820|  0.184|  0.177|   1.4|  58.4|  45.0|  0.0|F2                      || 0.987| -54.070|
| 8.900|x| 74.29| 73.87| 1.743|  0.068| -0.038|   1.6|  56.7|  46.5|  0.0|F2                      ||-0.986|  37.679|
| 9.000|o| 77.20| 74.76| 1.834|  0.201|  0.177|   1.5|  58.6|  44.8|  0.0|F2                      || 0.987| -54.028|
| 9.000|x| 74.44| 73.85| 1.753|  0.077| -0.047|   1.6|  56.8|  46.4|  0.0|F2                      ||-0.986|  37.701|
| 9.100|o| 77.41| 74.73| 1.848|  0.219|  0.179|   1.5|  58.8|  44.6|  0.0|F2                      || 0.987| -53.982|
| 9.100|x| 74.60| 73.84| 1.763|  0.087| -0.056|   1.6|  56.9|  46.3|  0.0|F2                      ||-0.987|  37.727|
| 9.200|o| 77.62| 74.71| 1.863|  0.237|  0.181|   1.5|  58.9|  44.3|  0.0|F2                      || 0.987| -53.932|
| 9.200|x| 74.76| 73.82| 1.773|  0.098| -0.065|   1.6|  57.0|  46.1|  0.0|F2                      ||-0.987|  37.755|
| 9.300|o| 77.85| 74.68| 1.879|  0.258|  0.183|   1.5|  59.1|  44.1|  0.0|F2                      || 0.987| -53.877|
| 9.300|x| 74.92| 73.81| 1.784|  0.109| -0.075|   1.7|  57.2|  46.0|  0.0|F2                      ||-0.987|  37.787|
| 9.400|o| 78.08| 74.65| 1.895|  0.279|  0.187|   1.6|  59.4|  43.9|  0.0|F2                      || 0.988| -53.818|
| 9.400|x| 75.09| 73.79| 1.795|  0.121| -0.086|   1.7|  57.3|  45.8|  0.0|F2                      ||-0.987|  37.823|
| 9.500|o| 78.32| 74.61| 1.913|  0.301|  0.192|   1.6|  59.6|  43.6|  0.0|F2                      || 0.988| -53.753|
| 9.500|x| 75.27| 73.77| 1.807|  0.134| -0.098|   1.7|  57.4|  45.7|  0.0|F2                      ||-0.987|  37.863|
| 9.600|o| 78.57| 74.58| 1.932|  0.325|  0.198|   1.7|  59.8|  43.3|  0.0|F2                      || 0.988| -53.683|
| 9.600|x| 75.45| 73.74| 1.819|  0.148| -0.110|   1.7|  57.6|  45.5|  0.0|F2                      ||-0.987|  37.906|
| 9.700|o| 78.83| 74.54| 1.952|  0.351|  0.207|   1.7|  60.1|  43.0|  0.0|F2                      || 0.988| -53.607|
| 9.700|x| 75.63| 73.72| 1.831|  0.162| -0.122|   1.7|  57.7|  45.4|  0.0|F2                      ||-0.987|  37.952|
| 9.800|o| 79.11| 74.50| 1.973|  0.378|  0.217|   1.8|  60.4|  42.7|  0.0|F2                      || 0.988| -53.525|
| 9.800|x| 75.82| 73.69| 1.844|  0.177| -0.136|   1.8|  57.8|  45.2|  0.0|F2                      ||-0.987|  38.004|
| 9.900|o| 79.39| 74.45| 1.996|  0.407|  0.230|   1.8|  60.7|  42.3|  0.0|F2                      || 0.988| -53.436|
| 9.900|x| 76.02| 73.66| 1.858|  0.193| -0.151|   1.8|  58.0|  45.0|  0.0|F2                      ||-0.988|  38.061|
|10.000|o| 79.69| 74.40| 2.021|  0.438|  0.247|   1.9|  61.0|  41.9|  0.0|F2                      || 0.988| -53.338|
|10.000|x| 76.22| 73.63| 1.872|  0.210| -0.166|   1.8|  58.2|  44.8|  0.0|F2                      ||-0.988|  38.121|
|10.100|o| 80.00| 74.35| 2.049|  0.471|  0.268|   1.9|  61.4|  41.5|  0.0|F2                      || 0.988| -53.233|
|10.100|x| 76.43| 73.59| 1.887|  0.229| -0.183|   1.9|  58.3|  44.6|  0.0|F2                      ||-0.988|  38.187|
|10.200|o| 80.33| 74.29| 2.079|  0.506|  0.294|   2.0|  61.8|  41.0|  0.0|F2                      || 0.988| -53.119|
|10.200|x| 76.65| 73.55| 1.903|  0.248| -0.201|   1.9|  58.5|  44.4|  0.0|F2                      ||-0.988|  38.260|
|10.300|o| 80.67| 74.22| 2.112|  0.545|  0.327|   2.1|  62.3|  40.4|  0.0|F2                      || 0.988| -52.992|
|10.300|x| 76.87| 73.51| 1.919|  0.269| -0.220|   1.9|  58.7|  44.2|  0.0|F2                      ||-0.988|  38.336|
|10.400|o| 81.04| 74.15| 2.150|  0.586|  0.368|   2.2|  62.8|  39.8|  0.0|F2                      || 0.988| -52.853|
|10.400|x| 77.11| 73.46| 1.937|  0.291| -0.241|   2.0|  58.9|  43.9|  0.0|F2                      ||-0.988|  38.422|
|10.500|o| 81.42| 74.07| 2.193|  0.630|  0.420|   2.3|  63.4|  39.1|  0.0|F2                      || 0.988| -52.706|
|10.500|x| 77.36| 73.41| 1.956|  0.315| -0.263|   2.0|  59.1|  43.7|  0.0|F2                      ||-0.988|  38.513|
|10.600|o| 81.83| 73.98| 2.242|  0.677|  0.484|   2.4|  64.1|  38.2|  0.0|F2                      || 0.989| -52.540|
|10.600|x| 77.61| 73.36| 1.976|  0.340| -0.288|   2.1|  59.4|  43.4|  0.0|F2                      ||-0.988|  38.614|
|10.700|o| 82.27| 73.89| 2.300|  0.729|  0.564|   2.6|  65.0|  37.2|  0.0|F2                      || 0.989| -52.360|
|10.700|x| 77.88| 73.30| 1.998|  0.367| -0.315|   2.1|  59.6|  43.0|  0.0|F2                      ||-0.988|  38.719|
|10.800|o| 82.73| 73.78| 2.371|  0.784|  0.660|   2.8|  66.0|  36.0|  0.0|F2                      || 0.989| -52.163|
|10.800|x| 78.17| 73.24| 2.022|  0.397| -0.344|   2.2|  59.9|  42.7|  0.0|F2                      ||-0.988|  38.836|
|10.900|o| 73.52| 89.21| 2.508| -1.553|  0.537|   2.9|  56.4|  45.5|  0.0|F2                      || 0.993| -92.658|
|10.900|o| 80.14| 89.42| 2.848| -0.780|  2.353|   3.9|  64.6|  36.3|  0.0|F2                      || 0.993| -93.294|
|10.900|o| 83.23| 73.66| 2.459|  0.844|  0.773|   3.0|  67.3|  34.5|  0.0|F2                      || 0.989| -51.946|
|10.900|x| 78.47| 73.17| 2.048|  0.429| -0.377|   2.2|  60.2|  42.3|  0.0|F2                      ||-0.988|  38.963|
|11.000|o| 72.28| 88.30| 2.515| -1.730|  0.426|   2.9|  57.8|  44.1|  0.0|F2                      || 0.993| -89.844|
|11.000|x| 78.79| 73.09| 2.076|  0.464| -0.414|   2.3|  60.6|  41.9|  0.0|F2                      ||-0.988|  39.106|
|11.100|o| 71.54| 87.47| 2.560| -1.853|  0.329|   3.0|  58.9|  42.9|  0.0|F2                      || 0.993| -87.275|
|11.100|x| 79.13| 73.00| 2.108|  0.502| -0.455|   2.4|  61.0|  41.4|  0.0|F2                      ||-0.988|  39.259|
|11.200|o| 71.12| 86.62| 2.658| -1.950|  0.184|   3.3|  60.2|  41.3|  0.0|F2                      || 0.993| -84.657|
|11.200|x| 79.50| 72.91| 2.143|  0.544| -0.502|   2.5|  61.5|  40.9|  0.0|F2                      ||-0.988|  39.425|
|11.300|o| 71.16| 85.51| 2.963| -2.031| -0.240|   4.1|  62.4|  38.3|  0.0|F2                      || 0.993| -81.310|
|11.300|x| 79.89| 72.80| 2.183|  0.590| -0.557|   2.6|  62.0|  40.2|  0.0|F2                      ||-0.989|  39.612|
|11.400|x| 80.33| 72.69| 2.230|  0.641| -0.620|   2.7|  62.6|  39.5|  0.0|F2                      ||-0.989|  39.818|
|11.500|x| 80.80| 72.55| 2.286|  0.699| -0.696|   2.9|  63.4|  38.5|  0.0|F2                      ||-0.989|  40.049|
|11.600|x| 75.20| 86.22| 2.717| -1.032|  0.081|   4.0|  53.3|  47.5|  0.0|F2                      ||-0.994|   6.548|
|11.600|x| 77.53| 85.74| 2.891| -0.765| -0.318|   4.5|  57.6|  42.6|  0.0|F2                      ||-0.993|   7.996|
|11.600|x| 81.34| 72.40| 2.355|  0.764| -0.788|   3.1|  64.4|  37.3|  0.0|F2                      ||-0.989|  40.309|
|11.700|x| 72.32| 87.78| 2.580| -1.387|  0.418|   3.5|  56.0|  45.3|  0.0|F2                      ||-0.994|   1.757|
|11.800|x| 70.92| 88.90| 2.557| -1.566|  0.545|   3.4|  56.9|  44.5|  0.0|F2                      ||-0.994|  -1.692|
|11.900|x| 69.97| 89.64| 2.574| -1.695|  0.629|   3.4|  57.7|  43.7|  0.0|F2                      ||-0.994|  -3.970|
|12.000|x| 69.30| 88.99| 2.631| -1.800|  0.697|   3.6|  58.6|  42.6|  0.0|F2                      ||-0.994|  -1.962|
|12.100|x| 68.88| 87.83| 2.787| -1.902|  0.773|   4.0|  59.9|  40.9|  0.0|F2                      ||-0.994|   1.603|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:32:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 71.56| 73.69| 1.446| -0.043|  0.210|   1.2|  54.1|  49.5|  0.0|F2                      || 0.969| -51.993|
| 4.000|x| 69.78| 72.33| 1.452| -0.031|  0.037|   3.8|  53.0|  48.1|  0.0|F2                      ||-0.967|  40.431|
| 4.100|o| 71.66| 73.71| 1.451| -0.042|  0.208|   1.2|  54.1|  49.5|  0.0|F2                      || 0.970| -52.024|
| 4.100|x| 69.85| 72.37| 1.454| -0.032|  0.041|   3.5|  53.1|  48.2|  0.0|F2                      ||-0.968|  40.370|
| 4.200|o| 71.75| 73.72| 1.457| -0.041|  0.206|   1.2|  54.2|  49.4|  0.0|F2                      || 0.971| -52.055|
| 4.200|x| 69.92| 72.40| 1.457| -0.032|  0.043|   3.3|  53.1|  48.4|  0.0|F2                      ||-0.969|  40.310|
| 4.300|o| 71.85| 73.74| 1.463| -0.039|  0.204|   1.2|  54.3|  49.4|  0.0|F2                      || 0.972| -52.085|
| 4.300|x| 70.00| 72.44| 1.460| -0.032|  0.045|   3.1|  53.2|  48.5|  0.0|F2                      ||-0.970|  40.251|
| 4.400|o| 71.94| 73.75| 1.468| -0.038|  0.202|   1.2|  54.3|  49.3|  0.0|F2                      || 0.972| -52.114|
| 4.400|x| 70.08| 72.47| 1.464| -0.032|  0.047|   2.9|  53.3|  48.6|  0.0|F2                      ||-0.970|  40.195|
| 4.500|o| 72.04| 73.77| 1.474| -0.036|  0.200|   1.1|  54.4|  49.3|  0.0|F2                      || 0.973| -52.143|
| 4.500|x| 70.16| 72.50| 1.467| -0.032|  0.047|   2.8|  53.4|  48.6|  0.0|F2                      ||-0.971|  40.140|
| 4.600|o| 72.14| 73.78| 1.480| -0.034|  0.198|   1.1|  54.5|  49.2|  0.0|F2                      || 0.974| -52.170|
| 4.600|x| 70.25| 72.53| 1.471| -0.032|  0.048|   2.7|  53.4|  48.7|  0.0|F2                      ||-0.972|  40.086|
| 4.700|o| 72.25| 73.80| 1.486| -0.032|  0.195|   1.1|  54.5|  49.1|  0.0|F2                      || 0.974| -52.197|
| 4.700|x| 70.34| 72.56| 1.475| -0.032|  0.048|   2.5|  53.5|  48.7|  0.0|F2                      ||-0.972|  40.034|
| 4.800|o| 72.35| 73.81| 1.492| -0.030|  0.193|   1.1|  54.6|  49.1|  0.0|F2                      || 0.975| -52.223|
| 4.800|x| 70.43| 72.59| 1.480| -0.032|  0.048|   2.4|  53.6|  48.8|  0.0|F2                      ||-0.973|  39.985|
| 4.900|o| 72.46| 73.83| 1.498| -0.028|  0.191|   1.1|  54.7|  49.0|  0.0|F2                      || 0.975| -52.247|
| 4.900|x| 70.52| 72.62| 1.484| -0.031|  0.047|   2.3|  53.7|  48.8|  0.0|F2                      ||-0.973|  39.938|
| 5.000|o| 72.56| 73.84| 1.504| -0.025|  0.189|   1.1|  54.8|  48.9|  0.0|F2                      || 0.976| -52.270|
| 5.000|x| 70.62| 72.64| 1.489| -0.030|  0.046|   2.3|  53.7|  48.8|  0.0|F2                      ||-0.974|  39.892|
| 5.100|o| 72.67| 73.85| 1.510| -0.022|  0.187|   1.1|  54.8|  48.9|  0.0|F2                      || 0.976| -52.292|
| 5.100|x| 70.71| 72.67| 1.493| -0.029|  0.045|   2.2|  53.8|  48.8|  0.0|F2                      ||-0.975|  39.848|
| 5.200|o| 72.78| 73.86| 1.516| -0.019|  0.185|   1.1|  54.9|  48.8|  0.0|F2                      || 0.977| -52.313|
| 5.200|x| 70.81| 72.69| 1.498| -0.029|  0.043|   2.1|  53.9|  48.8|  0.0|F2                      ||-0.975|  39.806|
| 5.300|o| 72.89| 73.87| 1.522| -0.016|  0.183|   1.1|  55.0|  48.7|  0.0|F2                      || 0.977| -52.332|
| 5.300|x| 70.91| 72.71| 1.503| -0.027|  0.041|   2.1|  53.9|  48.8|  0.0|F2                      ||-0.976|  39.766|
| 5.400|o| 73.01| 73.88| 1.528| -0.013|  0.180|   1.1|  55.0|  48.7|  0.0|F2                      || 0.977| -52.350|
| 5.400|x| 71.01| 72.74| 1.508| -0.026|  0.039|   2.0|  54.0|  48.8|  0.0|F2                      ||-0.976|  39.728|
| 5.500|o| 73.12| 73.89| 1.535| -0.009|  0.178|   1.1|  55.1|  48.6|  0.0|F2                      || 0.978| -52.367|
| 5.500|x| 71.11| 72.76| 1.513| -0.025|  0.037|   2.0|  54.1|  48.8|  0.0|F2                      ||-0.976|  39.692|
| 5.600|o| 73.24| 73.90| 1.541| -0.005|  0.176|   1.1|  55.2|  48.5|  0.0|F2                      || 0.978| -52.382|
| 5.600|x| 71.22| 72.78| 1.518| -0.023|  0.035|   1.9|  54.2|  48.7|  0.0|F2                      ||-0.977|  39.658|
| 5.700|o| 73.35| 73.91| 1.547| -0.001|  0.173|   1.1|  55.3|  48.5|  0.0|F2                      || 0.979| -52.396|
| 5.700|x| 71.32| 72.79| 1.524| -0.021|  0.032|   1.9|  54.2|  48.7|  0.0|F2                      ||-0.977|  39.625|
| 5.800|o| 73.47| 73.91| 1.554|  0.003|  0.171|   1.1|  55.3|  48.4|  0.0|F2                      || 0.979| -52.408|
| 5.800|x| 71.43| 72.81| 1.529| -0.019|  0.029|   1.8|  54.3|  48.7|  0.0|F2                      ||-0.978|  39.595|
| 5.900|o| 73.59| 73.92| 1.560|  0.008|  0.169|   1.1|  55.4|  48.3|  0.0|F2                      || 0.979| -52.419|
| 5.900|x| 71.53| 72.83| 1.535| -0.017|  0.026|   1.8|  54.4|  48.6|  0.0|F2                      ||-0.978|  39.567|
| 6.000|o| 73.71| 73.92| 1.567|  0.013|  0.166|   1.1|  55.5|  48.2|  0.0|F2                      || 0.980| -52.428|
| 6.000|x| 71.64| 72.84| 1.540| -0.015|  0.023|   1.8|  54.4|  48.6|  0.0|F2                      ||-0.979|  39.539|
| 6.100|o| 73.84| 73.93| 1.574|  0.018|  0.164|   1.1|  55.6|  48.1|  0.0|F2                      || 0.980| -52.436|
| 6.100|x| 71.75| 72.86| 1.546| -0.012|  0.020|   1.7|  54.5|  48.6|  0.0|F2                      ||-0.979|  39.515|
| 6.200|o| 73.96| 73.93| 1.581|  0.023|  0.161|   1.1|  55.6|  48.1|  0.0|F2                      || 0.980| -52.442|
| 6.200|x| 71.86| 72.87| 1.552| -0.010|  0.016|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.979|  39.492|
| 6.300|o| 74.09| 73.93| 1.588|  0.029|  0.159|   1.1|  55.7|  48.0|  0.0|F2                      || 0.981| -52.447|
| 6.300|x| 71.97| 72.88| 1.557| -0.007|  0.013|   1.7|  54.7|  48.5|  0.0|F2                      ||-0.980|  39.471|
| 6.400|o| 74.22| 73.93| 1.595|  0.035|  0.156|   1.1|  55.8|  47.9|  0.0|F2                      || 0.981| -52.450|
| 6.400|x| 72.09| 72.89| 1.563| -0.004|  0.009|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.980|  39.451|
| 6.500|o| 74.35| 73.93| 1.602|  0.041|  0.153|   1.1|  55.9|  47.8|  0.0|F2                      || 0.981| -52.451|
| 6.500|x| 72.20| 72.90| 1.569| -0.000|  0.005|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.980|  39.434|
| 6.600|o| 74.48| 73.93| 1.609|  0.047|  0.151|   1.1|  56.0|  47.7|  0.0|F2                      || 0.982| -52.451|
